

# Program:          AlphaSim 
# Author:           B. Douglas Ward 
# Initial Release:  18 Jun 1997 
# Latest Revision:  09 Jun 2009 

# Data set dimensions: 
# nx =   240   ny =   240   nz =   130   (voxels)
# dx =  1.00   dy =  1.00   dz =  1.00   (mm)

# Gaussian filter widths: 
# sigmax =  3.40   FWHMx =  8.00 
# sigmay =  3.40   FWHMy =  8.00 
# sigmaz =  3.40   FWHMz =  8.00 

# Cluster connection radius: rmm =  1.00 

# Threshold probability: pthr = 5.000000e-03 

# Number of Monte Carlo iterations =  1000 

# Cl Size   Frequency    CumuProp     p/Voxel   Max Freq       Alpha
   2150             0    0.999983  0.00000229          0    0.007000
   2151             0    0.999983  0.00000229          0    0.007000
   2152             0    0.999983  0.00000229          0    0.007000
   2153             0    0.999983  0.00000229          0    0.007000
   2154             0    0.999983  0.00000229          0    0.007000
   2155             0    0.999983  0.00000229          0    0.007000
   2156             0    0.999983  0.00000229          0    0.007000
   2157             0    0.999983  0.00000229          0    0.007000
   2158             0    0.999983  0.00000229          0    0.007000
   2159             0    0.999983  0.00000229          0    0.007000
   2160             0    0.999983  0.00000229          0    0.007000
   2161             0    0.999983  0.00000229          0    0.007000
   2162             0    0.999983  0.00000229          0    0.007000
   2163             0    0.999983  0.00000229          0    0.007000
   2164             0    0.999983  0.00000229          0    0.007000
   2165             0    0.999983  0.00000229          0    0.007000
   2166             0    0.999983  0.00000229          0    0.007000
   2167             0    0.999983  0.00000229          0    0.007000
   2168             0    0.999983  0.00000229          0    0.007000
   2169             0    0.999983  0.00000229          0    0.007000
   2170             0    0.999983  0.00000229          0    0.007000
   2171             0    0.999983  0.00000229          0    0.007000
   2172             0    0.999983  0.00000229          0    0.007000
   2173             0    0.999983  0.00000229          0    0.007000
   2174             0    0.999983  0.00000229          0    0.007000
   2175             0    0.999983  0.00000229          0    0.007000
   2176             0    0.999983  0.00000229          0    0.007000
   2177             0    0.999983  0.00000229          0    0.007000
   2178             0    0.999983  0.00000229          0    0.007000
   2179             0    0.999983  0.00000229          0    0.007000
   2180             0    0.999983  0.00000229          0    0.007000
   2181             0    0.999983  0.00000229          0    0.007000
   2182             0    0.999983  0.00000229          0    0.007000
   2183             0    0.999983  0.00000229          0    0.007000
   2184             0    0.999983  0.00000229          0    0.007000
   2185             0    0.999983  0.00000229          0    0.007000
   2186             0    0.999983  0.00000229          0    0.007000
   2187             0    0.999983  0.00000229          0    0.007000
   2188             0    0.999983  0.00000229          0    0.007000
   2189             0    0.999983  0.00000229          0    0.007000
   2190             0    0.999983  0.00000229          0    0.007000
   2191             0    0.999983  0.00000229          0    0.007000
   2192             0    0.999983  0.00000229          0    0.007000
   2193             0    0.999983  0.00000229          0    0.007000
   2194             0    0.999983  0.00000229          0    0.007000
   2195             0    0.999983  0.00000229          0    0.007000
   2196             0    0.999983  0.00000229          0    0.007000
   2197             0    0.999983  0.00000229          0    0.007000
   2198             0    0.999983  0.00000229          0    0.007000
   2199             0    0.999983  0.00000229          0    0.007000
   2200             0    0.999983  0.00000229          0    0.007000
   2201             0    0.999983  0.00000229          0    0.007000
   2202             0    0.999983  0.00000229          0    0.007000
   2203             0    0.999983  0.00000229          0    0.007000
   2204             0    0.999983  0.00000229          0    0.007000
   2205             0    0.999983  0.00000229          0    0.007000
   2206             0    0.999983  0.00000229          0    0.007000
   2207             0    0.999983  0.00000229          0    0.007000
   2208             0    0.999983  0.00000229          0    0.007000
   2209             0    0.999983  0.00000229          0    0.007000
   2210             0    0.999983  0.00000229          0    0.007000
   2211             0    0.999983  0.00000229          0    0.007000
   2212             0    0.999983  0.00000229          0    0.007000
   2213             0    0.999983  0.00000229          0    0.007000
   2214             0    0.999983  0.00000229          0    0.007000
   2215             0    0.999983  0.00000229          0    0.007000
   2216             0    0.999983  0.00000229          0    0.007000
   2217             0    0.999983  0.00000229          0    0.007000
   2218             0    0.999983  0.00000229          0    0.007000
   2219             0    0.999983  0.00000229          0    0.007000
   2220             0    0.999983  0.00000229          0    0.007000
   2221             1    0.999986  0.00000229          1    0.007000
   2222             0    0.999986  0.00000199          0    0.006000
   2223             0    0.999986  0.00000199          0    0.006000
   2224             0    0.999986  0.00000199          0    0.006000
   2225             0    0.999986  0.00000199          0    0.006000
   2226             0    0.999986  0.00000199          0    0.006000
   2227             0    0.999986  0.00000199          0    0.006000
   2228             0    0.999986  0.00000199          0    0.006000
   2229             0    0.999986  0.00000199          0    0.006000
   2230             0    0.999986  0.00000199          0    0.006000
   2231             0    0.999986  0.00000199          0    0.006000
   2232             0    0.999986  0.00000199          0    0.006000
   2233             0    0.999986  0.00000199          0    0.006000
   2234             0    0.999986  0.00000199          0    0.006000
   2235             0    0.999986  0.00000199          0    0.006000
   2236             0    0.999986  0.00000199          0    0.006000
   2237             0    0.999986  0.00000199          0    0.006000
   2238             0    0.999986  0.00000199          0    0.006000
   2239             0    0.999986  0.00000199          0    0.006000
   2240             0    0.999986  0.00000199          0    0.006000
   2241             0    0.999986  0.00000199          0    0.006000
   2242             0    0.999986  0.00000199          0    0.006000
   2243             0    0.999986  0.00000199          0    0.006000
   2244             0    0.999986  0.00000199          0    0.006000
   2245             0    0.999986  0.00000199          0    0.006000
   2246             0    0.999986  0.00000199          0    0.006000
   2247             0    0.999986  0.00000199          0    0.006000
   2248             0    0.999986  0.00000199          0    0.006000
   2249             0    0.999986  0.00000199          0    0.006000
   2250             0    0.999986  0.00000199          0    0.006000
   2251             0    0.999986  0.00000199          0    0.006000
   2252             0    0.999986  0.00000199          0    0.006000
   2253             0    0.999986  0.00000199          0    0.006000
   2254             0    0.999986  0.00000199          0    0.006000
   2255             0    0.999986  0.00000199          0    0.006000
   2256             0    0.999986  0.00000199          0    0.006000
   2257             0    0.999986  0.00000199          0    0.006000
   2258             0    0.999986  0.00000199          0    0.006000
   2259             0    0.999986  0.00000199          0    0.006000
   2260             0    0.999986  0.00000199          0    0.006000
   2261             0    0.999986  0.00000199          0    0.006000
   2262             0    0.999986  0.00000199          0    0.006000
   2263             0    0.999986  0.00000199          0    0.006000
   2264             0    0.999986  0.00000199          0    0.006000
   2265             0    0.999986  0.00000199          0    0.006000
   2266             0    0.999986  0.00000199          0    0.006000
   2267             0    0.999986  0.00000199          0    0.006000
   2268             0    0.999986  0.00000199          0    0.006000
   2269             0    0.999986  0.00000199          0    0.006000
   2270             0    0.999986  0.00000199          0    0.006000
   2271             0    0.999986  0.00000199          0    0.006000
   2272             0    0.999986  0.00000199          0    0.006000
   2273             0    0.999986  0.00000199          0    0.006000
   2274             0    0.999986  0.00000199          0    0.006000
   2275             0    0.999986  0.00000199          0    0.006000
   2276             0    0.999986  0.00000199          0    0.006000
   2277             0    0.999986  0.00000199          0    0.006000
   2278             0    0.999986  0.00000199          0    0.006000
   2279             0    0.999986  0.00000199          0    0.006000
   2280             0    0.999986  0.00000199          0    0.006000
   2281             0    0.999986  0.00000199          0    0.006000
   2282             0    0.999986  0.00000199          0    0.006000
   2283             0    0.999986  0.00000199          0    0.006000
   2284             0    0.999986  0.00000199          0    0.006000
   2285             0    0.999986  0.00000199          0    0.006000
   2286             0    0.999986  0.00000199          0    0.006000
   2287             0    0.999986  0.00000199          0    0.006000
   2288             0    0.999986  0.00000199          0    0.006000
   2289             0    0.999986  0.00000199          0    0.006000
   2290             0    0.999986  0.00000199          0    0.006000
   2291             0    0.999986  0.00000199          0    0.006000
   2292             0    0.999986  0.00000199          0    0.006000
   2293             0    0.999986  0.00000199          0    0.006000
   2294             0    0.999986  0.00000199          0    0.006000
   2295             0    0.999986  0.00000199          0    0.006000
   2296             0    0.999986  0.00000199          0    0.006000
   2297             0    0.999986  0.00000199          0    0.006000
   2298             0    0.999986  0.00000199          0    0.006000
   2299             0    0.999986  0.00000199          0    0.006000
   2300             0    0.999986  0.00000199          0    0.006000
   2301             0    0.999986  0.00000199          0    0.006000
   2302             0    0.999986  0.00000199          0    0.006000
   2303             0    0.999986  0.00000199          0    0.006000
   2304             0    0.999986  0.00000199          0    0.006000
   2305             0    0.999986  0.00000199          0    0.006000
   2306             0    0.999986  0.00000199          0    0.006000
   2307             0    0.999986  0.00000199          0    0.006000
   2308             0    0.999986  0.00000199          0    0.006000
   2309             0    0.999986  0.00000199          0    0.006000
   2310             0    0.999986  0.00000199          0    0.006000
   2311             0    0.999986  0.00000199          0    0.006000
   2312             1    0.999988  0.00000199          1    0.006000
   2313             0    0.999988  0.00000168          0    0.005000
   2314             0    0.999988  0.00000168          0    0.005000
   2315             0    0.999988  0.00000168          0    0.005000
   2316             0    0.999988  0.00000168          0    0.005000
   2317             0    0.999988  0.00000168          0    0.005000
   2318             0    0.999988  0.00000168          0    0.005000
   2319             0    0.999988  0.00000168          0    0.005000
   2320             0    0.999988  0.00000168          0    0.005000
   2321             0    0.999988  0.00000168          0    0.005000
   2322             0    0.999988  0.00000168          0    0.005000
   2323             0    0.999988  0.00000168          0    0.005000
   2324             1    0.999991  0.00000168          1    0.005000
   2325             0    0.999991  0.00000137          0    0.004000
   2326             0    0.999991  0.00000137          0    0.004000
   2327             0    0.999991  0.00000137          0    0.004000
   2328             0    0.999991  0.00000137          0    0.004000
   2329             0    0.999991  0.00000137          0    0.004000
   2330             0    0.999991  0.00000137          0    0.004000
   2331             0    0.999991  0.00000137          0    0.004000
   2332             0    0.999991  0.00000137          0    0.004000
   2333             0    0.999991  0.00000137          0    0.004000
   2334             0    0.999991  0.00000137          0    0.004000
   2335             0    0.999991  0.00000137          0    0.004000
   2336             0    0.999991  0.00000137          0    0.004000
   2337             0    0.999991  0.00000137          0    0.004000
   2338             0    0.999991  0.00000137          0    0.004000
   2339             0    0.999991  0.00000137          0    0.004000
   2340             0    0.999991  0.00000137          0    0.004000
   2341             0    0.999991  0.00000137          0    0.004000
   2342             0    0.999991  0.00000137          0    0.004000
   2343             0    0.999991  0.00000137          0    0.004000
   2344             0    0.999991  0.00000137          0    0.004000
   2345             0    0.999991  0.00000137          0    0.004000
   2346             0    0.999991  0.00000137          0    0.004000
   2347             0    0.999991  0.00000137          0    0.004000
   2348             0    0.999991  0.00000137          0    0.004000
   2349             0    0.999991  0.00000137          0    0.004000
   2350             0    0.999991  0.00000137          0    0.004000
   2351             0    0.999991  0.00000137          0    0.004000
   2352             0    0.999991  0.00000137          0    0.004000
   2353             0    0.999991  0.00000137          0    0.004000
   2354             0    0.999991  0.00000137          0    0.004000
   2355             0    0.999991  0.00000137          0    0.004000
   2356             0    0.999991  0.00000137          0    0.004000
   2357             0    0.999991  0.00000137          0    0.004000
   2358             0    0.999991  0.00000137          0    0.004000
   2359             0    0.999991  0.00000137          0    0.004000
   2360             0    0.999991  0.00000137          0    0.004000
   2361             0    0.999991  0.00000137          0    0.004000
   2362             0    0.999991  0.00000137          0    0.004000
   2363             0    0.999991  0.00000137          0    0.004000
   2364             0    0.999991  0.00000137          0    0.004000
   2365             0    0.999991  0.00000137          0    0.004000
   2366             0    0.999991  0.00000137          0    0.004000
   2367             0    0.999991  0.00000137          0    0.004000
   2368             0    0.999991  0.00000137          0    0.004000
   2369             0    0.999991  0.00000137          0    0.004000
   2370             0    0.999991  0.00000137          0    0.004000
   2371             0    0.999991  0.00000137          0    0.004000
   2372             0    0.999991  0.00000137          0    0.004000
   2373             0    0.999991  0.00000137          0    0.004000
   2374             0    0.999991  0.00000137          0    0.004000
   2375             0    0.999991  0.00000137          0    0.004000
   2376             0    0.999991  0.00000137          0    0.004000
   2377             1    0.999994  0.00000137          1    0.004000
   2378             0    0.999994  0.00000106          0    0.003000
   2379             0    0.999994  0.00000106          0    0.003000
   2380             0    0.999994  0.00000106          0    0.003000
   2381             0    0.999994  0.00000106          0    0.003000
   2382             0    0.999994  0.00000106          0    0.003000
   2383             0    0.999994  0.00000106          0    0.003000
   2384             0    0.999994  0.00000106          0    0.003000
   2385             0    0.999994  0.00000106          0    0.003000
   2386             0    0.999994  0.00000106          0    0.003000
   2387             0    0.999994  0.00000106          0    0.003000
   2388             0    0.999994  0.00000106          0    0.003000
   2389             0    0.999994  0.00000106          0    0.003000
   2390             0    0.999994  0.00000106          0    0.003000
   2391             0    0.999994  0.00000106          0    0.003000
   2392             0    0.999994  0.00000106          0    0.003000
   2393             0    0.999994  0.00000106          0    0.003000
   2394             0    0.999994  0.00000106          0    0.003000
   2395             1    0.999997  0.00000106          1    0.003000
   2396             0    0.999997  0.00000074          0    0.002000
   2397             0    0.999997  0.00000074          0    0.002000
   2398             0    0.999997  0.00000074          0    0.002000
   2399             0    0.999997  0.00000074          0    0.002000
   2400             0    0.999997  0.00000074          0    0.002000
   2401             0    0.999997  0.00000074          0    0.002000
   2402             0    0.999997  0.00000074          0    0.002000
   2403             0    0.999997  0.00000074          0    0.002000
   2404             0    0.999997  0.00000074          0    0.002000
   2405             0    0.999997  0.00000074          0    0.002000
   2406             0    0.999997  0.00000074          0    0.002000
   2407             0    0.999997  0.00000074          0    0.002000
   2408             0    0.999997  0.00000074          0    0.002000
   2409             0    0.999997  0.00000074          0    0.002000
   2410             0    0.999997  0.00000074          0    0.002000
   2411             0    0.999997  0.00000074          0    0.002000
   2412             0    0.999997  0.00000074          0    0.002000
   2413             0    0.999997  0.00000074          0    0.002000
   2414             0    0.999997  0.00000074          0    0.002000
   2415             0    0.999997  0.00000074          0    0.002000
   2416             0    0.999997  0.00000074          0    0.002000
   2417             0    0.999997  0.00000074          0    0.002000
   2418             0    0.999997  0.00000074          0    0.002000
   2419             0    0.999997  0.00000074          0    0.002000
   2420             0    0.999997  0.00000074          0    0.002000
   2421             0    0.999997  0.00000074          0    0.002000
   2422             0    0.999997  0.00000074          0    0.002000
   2423             0    0.999997  0.00000074          0    0.002000
   2424             0    0.999997  0.00000074          0    0.002000
   2425             0    0.999997  0.00000074          0    0.002000
   2426             0    0.999997  0.00000074          0    0.002000
   2427             0    0.999997  0.00000074          0    0.002000
   2428             0    0.999997  0.00000074          0    0.002000
   2429             0    0.999997  0.00000074          0    0.002000
   2430             0    0.999997  0.00000074          0    0.002000
   2431             0    0.999997  0.00000074          0    0.002000
   2432             0    0.999997  0.00000074          0    0.002000
   2433             0    0.999997  0.00000074          0    0.002000
   2434             0    0.999997  0.00000074          0    0.002000
   2435             0    0.999997  0.00000074          0    0.002000
   2436             0    0.999997  0.00000074          0    0.002000
   2437             0    0.999997  0.00000074          0    0.002000
   2438             0    0.999997  0.00000074          0    0.002000
   2439             0    0.999997  0.00000074          0    0.002000
   2440             0    0.999997  0.00000074          0    0.002000
   2441             0    0.999997  0.00000074          0    0.002000
   2442             0    0.999997  0.00000074          0    0.002000
   2443             0    0.999997  0.00000074          0    0.002000
   2444             0    0.999997  0.00000074          0    0.002000
   2445             0    0.999997  0.00000074          0    0.002000
   2446             0    0.999997  0.00000074          0    0.002000
   2447             0    0.999997  0.00000074          0    0.002000
   2448             0    0.999997  0.00000074          0    0.002000
   2449             0    0.999997  0.00000074          0    0.002000
   2450             0    0.999997  0.00000074          0    0.002000
   2451             0    0.999997  0.00000074          0    0.002000
   2452             0    0.999997  0.00000074          0    0.002000
   2453             0    0.999997  0.00000074          0    0.002000
   2454             0    0.999997  0.00000074          0    0.002000
   2455             0    0.999997  0.00000074          0    0.002000
   2456             0    0.999997  0.00000074          0    0.002000
   2457             0    0.999997  0.00000074          0    0.002000
   2458             0    0.999997  0.00000074          0    0.002000
   2459             0    0.999997  0.00000074          0    0.002000
   2460             0    0.999997  0.00000074          0    0.002000
   2461             0    0.999997  0.00000074          0    0.002000
   2462             0    0.999997  0.00000074          0    0.002000
   2463             0    0.999997  0.00000074          0    0.002000
   2464             0    0.999997  0.00000074          0    0.002000
   2465             0    0.999997  0.00000074          0    0.002000
   2466             0    0.999997  0.00000074          0    0.002000
   2467             0    0.999997  0.00000074          0    0.002000
   2468             0    0.999997  0.00000074          0    0.002000
   2469             0    0.999997  0.00000074          0    0.002000
   2470             0    0.999997  0.00000074          0    0.002000
   2471             0    0.999997  0.00000074          0    0.002000
   2472             0    0.999997  0.00000074          0    0.002000
   2473             0    0.999997  0.00000074          0    0.002000
   2474             0    0.999997  0.00000074          0    0.002000
   2475             0    0.999997  0.00000074          0    0.002000
   2476             0    0.999997  0.00000074          0    0.002000
   2477             0    0.999997  0.00000074          0    0.002000
   2478             0    0.999997  0.00000074          0    0.002000
   2479             0    0.999997  0.00000074          0    0.002000
   2480             0    0.999997  0.00000074          0    0.002000
   2481             0    0.999997  0.00000074          0    0.002000
   2482             0    0.999997  0.00000074          0    0.002000
   2483             0    0.999997  0.00000074          0    0.002000
   2484             0    0.999997  0.00000074          0    0.002000
   2485             0    0.999997  0.00000074          0    0.002000
   2486             0    0.999997  0.00000074          0    0.002000
   2487             0    0.999997  0.00000074          0    0.002000
   2488             0    0.999997  0.00000074          0    0.002000
   2489             0    0.999997  0.00000074          0    0.002000
   2490             0    0.999997  0.00000074          0    0.002000
   2491             0    0.999997  0.00000074          0    0.002000
   2492             0    0.999997  0.00000074          0    0.002000
   2493             0    0.999997  0.00000074          0    0.002000
   2494             0    0.999997  0.00000074          0    0.002000
   2495             0    0.999997  0.00000074          0    0.002000
   2496             0    0.999997  0.00000074          0    0.002000
   2497             0    0.999997  0.00000074          0    0.002000
   2498             0    0.999997  0.00000074          0    0.002000
   2499             0    0.999997  0.00000074          0    0.002000
   2500             0    0.999997  0.00000074          0    0.002000
   2501             0    0.999997  0.00000074          0    0.002000
   2502             0    0.999997  0.00000074          0    0.002000
   2503             0    0.999997  0.00000074          0    0.002000
   2504             0    0.999997  0.00000074          0    0.002000
   2505             0    0.999997  0.00000074          0    0.002000
   2506             0    0.999997  0.00000074          0    0.002000
   2507             0    0.999997  0.00000074          0    0.002000
   2508             0    0.999997  0.00000074          0    0.002000
   2509             0    0.999997  0.00000074          0    0.002000
   2510             0    0.999997  0.00000074          0    0.002000
   2511             0    0.999997  0.00000074          0    0.002000
   2512             0    0.999997  0.00000074          0    0.002000
   2513             0    0.999997  0.00000074          0    0.002000
   2514             0    0.999997  0.00000074          0    0.002000
   2515             0    0.999997  0.00000074          0    0.002000
   2516             0    0.999997  0.00000074          0    0.002000
   2517             0    0.999997  0.00000074          0    0.002000
   2518             0    0.999997  0.00000074          0    0.002000
   2519             0    0.999997  0.00000074          0    0.002000
   2520             0    0.999997  0.00000074          0    0.002000
   2521             0    0.999997  0.00000074          0    0.002000
   2522             0    0.999997  0.00000074          0    0.002000
   2523             0    0.999997  0.00000074          0    0.002000
   2524             0    0.999997  0.00000074          0    0.002000
   2525             0    0.999997  0.00000074          0    0.002000
   2526             0    0.999997  0.00000074          0    0.002000
   2527             0    0.999997  0.00000074          0    0.002000
   2528             0    0.999997  0.00000074          0    0.002000
   2529             0    0.999997  0.00000074          0    0.002000
   2530             0    0.999997  0.00000074          0    0.002000
   2531             0    0.999997  0.00000074          0    0.002000
   2532             0    0.999997  0.00000074          0    0.002000
   2533             0    0.999997  0.00000074          0    0.002000
   2534             0    0.999997  0.00000074          0    0.002000
   2535             0    0.999997  0.00000074          0    0.002000
   2536             0    0.999997  0.00000074          0    0.002000
   2537             0    0.999997  0.00000074          0    0.002000
   2538             0    0.999997  0.00000074          0    0.002000
   2539             0    0.999997  0.00000074          0    0.002000
   2540             0    0.999997  0.00000074          0    0.002000
   2541             0    0.999997  0.00000074          0    0.002000
   2542             0    0.999997  0.00000074          0    0.002000
   2543             0    0.999997  0.00000074          0    0.002000
   2544             0    0.999997  0.00000074          0    0.002000
   2545             0    0.999997  0.00000074          0    0.002000
   2546             0    0.999997  0.00000074          0    0.002000
   2547             0    0.999997  0.00000074          0    0.002000
   2548             0    0.999997  0.00000074          0    0.002000
   2549             0    0.999997  0.00000074          0    0.002000
   2550             0    0.999997  0.00000074          0    0.002000
   2551             0    0.999997  0.00000074          0    0.002000
   2552             0    0.999997  0.00000074          0    0.002000
   2553             0    0.999997  0.00000074          0    0.002000
   2554             0    0.999997  0.00000074          0    0.002000
   2555             0    0.999997  0.00000074          0    0.002000
   2556             0    0.999997  0.00000074          0    0.002000
   2557             0    0.999997  0.00000074          0    0.002000
   2558             0    0.999997  0.00000074          0    0.002000
   2559             0    0.999997  0.00000074          0    0.002000
   2560             0    0.999997  0.00000074          0    0.002000
   2561             0    0.999997  0.00000074          0    0.002000
   2562             0    0.999997  0.00000074          0    0.002000
   2563             0    0.999997  0.00000074          0    0.002000
   2564             0    0.999997  0.00000074          0    0.002000
   2565             0    0.999997  0.00000074          0    0.002000
   2566             0    0.999997  0.00000074          0    0.002000
   2567             0    0.999997  0.00000074          0    0.002000
   2568             0    0.999997  0.00000074          0    0.002000
   2569             0    0.999997  0.00000074          0    0.002000
   2570             0    0.999997  0.00000074          0    0.002000
   2571             0    0.999997  0.00000074          0    0.002000
   2572             0    0.999997  0.00000074          0    0.002000
   2573             0    0.999997  0.00000074          0    0.002000
   2574             0    0.999997  0.00000074          0    0.002000
   2575             0    0.999997  0.00000074          0    0.002000
   2576             0    0.999997  0.00000074          0    0.002000
   2577             0    0.999997  0.00000074          0    0.002000
   2578             0    0.999997  0.00000074          0    0.002000
   2579             0    0.999997  0.00000074          0    0.002000
   2580             0    0.999997  0.00000074          0    0.002000
   2581             0    0.999997  0.00000074          0    0.002000
   2582             0    0.999997  0.00000074          0    0.002000
   2583             0    0.999997  0.00000074          0    0.002000
   2584             0    0.999997  0.00000074          0    0.002000
   2585             0    0.999997  0.00000074          0    0.002000
   2586             0    0.999997  0.00000074          0    0.002000
   2587             0    0.999997  0.00000074          0    0.002000
   2588             0    0.999997  0.00000074          0    0.002000
   2589             0    0.999997  0.00000074          0    0.002000
   2590             0    0.999997  0.00000074          0    0.002000
   2591             0    0.999997  0.00000074          0    0.002000
   2592             0    0.999997  0.00000074          0    0.002000
   2593             0    0.999997  0.00000074          0    0.002000
   2594             0    0.999997  0.00000074          0    0.002000
   2595             0    0.999997  0.00000074          0    0.002000
   2596             0    0.999997  0.00000074          0    0.002000
   2597             0    0.999997  0.00000074          0    0.002000
   2598             0    0.999997  0.00000074          0    0.002000
   2599             0    0.999997  0.00000074          0    0.002000
   2600             0    0.999997  0.00000074          0    0.002000
   2601             0    0.999997  0.00000074          0    0.002000
   2602             0    0.999997  0.00000074          0    0.002000
   2603             0    0.999997  0.00000074          0    0.002000
   2604             0    0.999997  0.00000074          0    0.002000
   2605             0    0.999997  0.00000074          0    0.002000
   2606             0    0.999997  0.00000074          0    0.002000
   2607             0    0.999997  0.00000074          0    0.002000
   2608             0    0.999997  0.00000074          0    0.002000
   2609             0    0.999997  0.00000074          0    0.002000
   2610             0    0.999997  0.00000074          0    0.002000
   2611             0    0.999997  0.00000074          0    0.002000
   2612             0    0.999997  0.00000074          0    0.002000
   2613             0    0.999997  0.00000074          0    0.002000
   2614             0    0.999997  0.00000074          0    0.002000
   2615             0    0.999997  0.00000074          0    0.002000
   2616             0    0.999997  0.00000074          0    0.002000
   2617             0    0.999997  0.00000074          0    0.002000
   2618             0    0.999997  0.00000074          0    0.002000
   2619             0    0.999997  0.00000074          0    0.002000
   2620             0    0.999997  0.00000074          0    0.002000
   2621             0    0.999997  0.00000074          0    0.002000
   2622             0    0.999997  0.00000074          0    0.002000
   2623             0    0.999997  0.00000074          0    0.002000
   2624             0    0.999997  0.00000074          0    0.002000
   2625             0    0.999997  0.00000074          0    0.002000
   2626             0    0.999997  0.00000074          0    0.002000
   2627             0    0.999997  0.00000074          0    0.002000
   2628             0    0.999997  0.00000074          0    0.002000
   2629             1    0.999999  0.00000074          1    0.002000
   2630             0    0.999999  0.00000039          0    0.001000
   2631             0    0.999999  0.00000039          0    0.001000
   2632             0    0.999999  0.00000039          0    0.001000
   2633             0    0.999999  0.00000039          0    0.001000
   2634             0    0.999999  0.00000039          0    0.001000
   2635             0    0.999999  0.00000039          0    0.001000
   2636             0    0.999999  0.00000039          0    0.001000
   2637             0    0.999999  0.00000039          0    0.001000
   2638             0    0.999999  0.00000039          0    0.001000
   2639             0    0.999999  0.00000039          0    0.001000
   2640             0    0.999999  0.00000039          0    0.001000
   2641             0    0.999999  0.00000039          0    0.001000
   2642             0    0.999999  0.00000039          0    0.001000
   2643             0    0.999999  0.00000039          0    0.001000
   2644             0    0.999999  0.00000039          0    0.001000
   2645             0    0.999999  0.00000039          0    0.001000
   2646             0    0.999999  0.00000039          0    0.001000
   2647             0    0.999999  0.00000039          0    0.001000
   2648             0    0.999999  0.00000039          0    0.001000
   2649             0    0.999999  0.00000039          0    0.001000
   2650             0    0.999999  0.00000039          0    0.001000
   2651             0    0.999999  0.00000039          0    0.001000
   2652             0    0.999999  0.00000039          0    0.001000
   2653             0    0.999999  0.00000039          0    0.001000
   2654             0    0.999999  0.00000039          0    0.001000
   2655             0    0.999999  0.00000039          0    0.001000
   2656             0    0.999999  0.00000039          0    0.001000
   2657             0    0.999999  0.00000039          0    0.001000
   2658             0    0.999999  0.00000039          0    0.001000
   2659             0    0.999999  0.00000039          0    0.001000
   2660             0    0.999999  0.00000039          0    0.001000
   2661             0    0.999999  0.00000039          0    0.001000
   2662             0    0.999999  0.00000039          0    0.001000
   2663             0    0.999999  0.00000039          0    0.001000
   2664             0    0.999999  0.00000039          0    0.001000
   2665             0    0.999999  0.00000039          0    0.001000
   2666             0    0.999999  0.00000039          0    0.001000
   2667             0    0.999999  0.00000039          0    0.001000
   2668             0    0.999999  0.00000039          0    0.001000
   2669             0    0.999999  0.00000039          0    0.001000
   2670             0    0.999999  0.00000039          0    0.001000
   2671             0    0.999999  0.00000039          0    0.001000
   2672             0    0.999999  0.00000039          0    0.001000
   2673             0    0.999999  0.00000039          0    0.001000
   2674             0    0.999999  0.00000039          0    0.001000
   2675             0    0.999999  0.00000039          0    0.001000
   2676             0    0.999999  0.00000039          0    0.001000
   2677             0    0.999999  0.00000039          0    0.001000
   2678             0    0.999999  0.00000039          0    0.001000
   2679             0    0.999999  0.00000039          0    0.001000
   2680             0    0.999999  0.00000039          0    0.001000
   2681             0    0.999999  0.00000039          0    0.001000
   2682             0    0.999999  0.00000039          0    0.001000
   2683             0    0.999999  0.00000039          0    0.001000
   2684             0    0.999999  0.00000039          0    0.001000
   2685             0    0.999999  0.00000039          0    0.001000
   2686             0    0.999999  0.00000039          0    0.001000
   2687             0    0.999999  0.00000039          0    0.001000
   2688             0    0.999999  0.00000039          0    0.001000
   2689             0    0.999999  0.00000039          0    0.001000
   2690             0    0.999999  0.00000039          0    0.001000
   2691             0    0.999999  0.00000039          0    0.001000
   2692             0    0.999999  0.00000039          0    0.001000
   2693             0    0.999999  0.00000039          0    0.001000
   2694             0    0.999999  0.00000039          0    0.001000
   2695             0    0.999999  0.00000039          0    0.001000
   2696             0    0.999999  0.00000039          0    0.001000
   2697             0    0.999999  0.00000039          0    0.001000
   2698             0    0.999999  0.00000039          0    0.001000
   2699             0    0.999999  0.00000039          0    0.001000
   2700             0    0.999999  0.00000039          0    0.001000
   2701             0    0.999999  0.00000039          0    0.001000
   2702             0    0.999999  0.00000039          0    0.001000
   2703             0    0.999999  0.00000039          0    0.001000
   2704             0    0.999999  0.00000039          0    0.001000
   2705             0    0.999999  0.00000039          0    0.001000
   2706             0    0.999999  0.00000039          0    0.001000
   2707             0    0.999999  0.00000039          0    0.001000
   2708             0    0.999999  0.00000039          0    0.001000
   2709             0    0.999999  0.00000039          0    0.001000
   2710             0    0.999999  0.00000039          0    0.001000
   2711             0    0.999999  0.00000039          0    0.001000
   2712             0    0.999999  0.00000039          0    0.001000
   2713             0    0.999999  0.00000039          0    0.001000
   2714             0    0.999999  0.00000039          0    0.001000
   2715             0    0.999999  0.00000039          0    0.001000
   2716             0    0.999999  0.00000039          0    0.001000
   2717             0    0.999999  0.00000039          0    0.001000
   2718             0    0.999999  0.00000039          0    0.001000
   2719             0    0.999999  0.00000039          0    0.001000
